Date/Time,Year,Month,Day,Mean Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
2011/2/14,2011,2,14,-1.616666667,1,0,1.133333333,18.66666667
2011/2/15,2011,2,15,0.816666667,1,0.333333333,1.3,17.83333333
2011/2/16,2011,2,16,1.566666667,1,0.333333333,1.3,17.33333333
2011/2/17,2011,2,17,0.433333333,0.666666667,0.466666667,1.033333333,16.83333333
2011/2/18,2011,2,18,-2.366666667,0.533333333,0.466666667,0.766666667,16.5
2011/2/19,2011,2,19,-4.783333333,0.533333333,0.466666667,0.766666667,16
2011/2/20,2011,2,20,-6.616666667,0,0.466666667,0.233333333,15.66666667
2011/2/21,2011,2,21,-7.966666667,0,0.266666667,0.166666667,15.33333333
2011/2/22,2011,2,22,-8.933333333,0,0.4,0.25,14.66666667
2011/2/23,2011,2,23,-10.4,0,0.266666667,0.183333333,14.16666667
2011/2/24,2011,2,24,-11.48333333,0,0.266666667,0.183333333,13.5
2011/2/25,2011,2,25,-13.23333333,0,0.266666667,0.183333333,13
2011/2/26,2011,2,26,-15.56666667,0,0.4,0.283333333,12.16666667
2011/2/27,2011,2,27,-15.93333333,0,2.3,1.316666667,12
2011/2/28,2011,2,28,-16.76666667,0,5.333333333,3.866666667,13.16666667
2011/3/1,2011,3,1,-17.1,0,6.066666667,4.3,15.5
2011/3/2,2011,3,2,-15.01666667,0,6.466666667,4.566666667,18.83333333
2011/3/3,2011,3,3,-11.81666667,0,8,5.6,22.5
2011/3/4,2011,3,4,-8.566666667,0,8.266666667,5.7,27.83333333
2011/3/5,2011,3,5,-7.566666667,0,6.566666667,4.75,33.33333333
2011/3/6,2011,3,6,-7.016666667,0,3.4,2.116666667,35.66666667
2011/3/7,2011,3,7,-5.35,0,3,1.816666667,35.83333333
2011/3/8,2011,3,8,-4.933333333,0,2.6,1.55,33.33333333
2011/3/9,2011,3,9,-4.416666667,0.5,1.75,2.133333333,30.5
2011/3/10,2011,3,10,-3.783333333,1.25,2.216666667,3.916666667,25.83333333
2011/3/11,2011,3,11,-3.116666667,1.25,1.883333333,3.766666667,21
2011/3/12,2011,3,12,-1.783333333,1.25,1.883333333,3.766666667,17.66666667
2011/3/13,2011,3,13,-0.266666667,1.383333333,1.633333333,3.983333333,14.83333333
2011/3/14,2011,3,14,0.983333333,1.416666667,1.7,4.116666667,13.5
2011/3/15,2011,3,15,1.35,1.583333333,1.183333333,3.966666667,12
2011/3/16,2011,3,16,1.683333333,0.833333333,0.383333333,2.016666667,10.83333333
2011/3/17,2011,3,17,1.9,0.833333333,0.383333333,1.983333333,9.333333333
2011/3/18,2011,3,18,1.766666667,0.833333333,0.383333333,1.983333333,8
2011/3/19,2011,3,19,1.55,0.733333333,0.633333333,1.933333333,6.5
2011/3/20,2011,3,20,1.383333333,0.7,1.133333333,2.133333333,5.833333333
2011/3/21,2011,3,21,0.75,0.033333333,1.333333333,0.9,5.5
2011/3/22,2011,3,22,0.616666667,0.033333333,1.366666667,0.916666667,5.166666667
2011/3/23,2011,3,23,0.733333333,0.033333333,1.366666667,0.916666667,4.666666667
2011/3/24,2011,3,24,0.816666667,0.033333333,1.366666667,0.916666667,3.666666667
2011/3/25,2011,3,25,1.033333333,0,1.033333333,0.65,3.166666667
2011/3/26,2011,3,26,0.866666667,0,0.466666667,0.316666667,2.333333333
2011/3/27,2011,3,27,1.216666667,0,0.1,0.116666667,1.333333333
2011/3/28,2011,3,28,1.183333333,0,0.2,0.133333333,0.5
2011/3/29,2011,3,29,1.15,0,0.233333333,0.133333333,0.166666667
2011/3/30,2011,3,30,2.116666667,0.116666667,0.233333333,0.366666667,0.166666667
2011/3/31,2011,3,31,2.733333333,0.166666667,0.233333333,0.433333333,0.166666667
2011/4/1,2011,4,1,3.15,0.266666667,3.1,3.133333333,0.166666667
2011/4/2,2011,4,2,2.933333333,0.266666667,4.333333333,4.15,3
2011/4/3,2011,4,3,2.3,0.266666667,4.133333333,4.083333333,7
2011/4/4,2011,4,4,2.25,0.266666667,4.733333333,4.516666667,9.5
2011/4/5,2011,4,5,1.883333333,0.15,4.8,4.316666667,12
2011/4/6,2011,4,6,1.05,0.1,6.733333333,5.45,13
2011/4/7,2011,4,7,0.216666667,0,4.283333333,3.066666667,15.66666667
2011/4/8,2011,4,8,0.216666667,0,3.05,2.016666667,15.33333333
2011/4/9,2011,4,9,0.683333333,0,3.05,2.016666667,12.66666667
2011/4/10,2011,4,10,1.316666667,0.4,2.416666667,1.983333333,10
2011/4/11,2011,4,11,1.483333333,0.966666667,2.416666667,2.516666667,7.5
2011/4/12,2011,4,12,1.7,0.966666667,0.483333333,1.283333333,6.5
2011/4/13,2011,4,13,2.366666667,0.966666667,0.9,1.616666667,3.833333333
2011/4/14,2011,4,14,2.833333333,0.966666667,1.733333333,2.083333333,2.166666667
2011/4/15,2011,4,15,3.166666667,0.966666667,2.233333333,2.333333333,1.833333333
2011/4/16,2011,4,16,2.416666667,0.866666667,3.6,3.733333333,2.666666667
2011/4/17,2011,4,17,1.7,0.3,3.733333333,3.266666667,4.333333333
2011/4/18,2011,4,18,0.733333333,0.3,3.733333333,3.266666667,4.333333333
2011/4/19,2011,4,19,-0.1,0.3,3.166666667,2.783333333,4.333333333
2011/4/20,2011,4,20,-0.4,0.3,2.333333333,2.316666667,3.5
2011/4/21,2011,4,21,-0.533333333,0.3,3.333333333,3.4,2.5
2011/4/22,2011,4,22,-0.2,0.016666667,1.966666667,1.616666667,3.666666667
2011/4/23,2011,4,23,0.466666667,0.016666667,1.766666667,1.516666667,2
2011/4/24,2011,4,24,1.766666667,0.016666667,1.766666667,1.516666667,2
2011/4/25,2011,4,25,2.933333333,0.05,1.5,1.383333333,2
2011/4/26,2011,4,26,3.516666667,0.05,1.5,1.383333333,2
2011/4/27,2011,4,27,4.233333333,0.083333333,0.333333333,0.45,2
2011/4/28,2011,4,28,4.016666667,0.066666667,0.6,0.7,0.333333333
2011/4/29,2011,4,29,4.15,0.066666667,1.566666667,1.433333333,0.666666667
2011/4/30,2011,4,30,3.9,0.183333333,1.566666667,1.55,0.666666667
2011/5/1,2011,5,1,4.116666667,0.15,1.566666667,1.516666667,0.666666667
2011/5/2,2011,5,2,4.45,0.15,1.566666667,1.516666667,0.666666667
2011/5/3,2011,5,3,4.533333333,0.116666667,1.233333333,1.116666667,0.666666667
2011/5/4,2011,5,4,5.25,0.116666667,0.966666667,0.85,0.333333333
2011/5/5,2011,5,5,5.783333333,0.116666667,0,0.116666667,0
2011/5/6,2011,5,6,6.15,0.25,0,0.25,0
2011/5/7,2011,5,7,6.15,0.283333333,0,0.283333333,0
2011/5/8,2011,5,8,6.233333333,0.283333333,0,0.283333333,0
2011/5/9,2011,5,9,6.65,0.283333333,0,0.283333333,0
2011/5/10,2011,5,10,7.066666667,0.283333333,0,0.283333333,0
2011/5/11,2011,5,11,7.533333333,0.283333333,0,0.283333333,0
2011/5/12,2011,5,12,8.283333333,0.116666667,0,0.116666667,0
2011/5/13,2011,5,13,8.733333333,0.083333333,0,0.083333333,0
2011/5/14,2011,5,14,9.533333333,0.083333333,0,0.083333333,0
2011/5/15,2011,5,15,9.7,0.083333333,0,0.083333333,0
2011/5/16,2011,5,16,9.65,0.316666667,0,0.316666667,0
2011/5/17,2011,5,17,8.9,0.45,0,0.45,0
2011/5/18,2011,5,18,8.616666667,0.4,0,0.4,0
2011/5/19,2011,5,19,8.866666667,0.7,0,0.7,0
2011/5/20,2011,5,20,8.816666667,0.833333333,0,0.833333333,0
2011/5/21,2011,5,21,9.233333333,0.833333333,0,0.833333333,0
2011/5/22,2011,5,22,9.783333333,0.6,0,0.6,0
2011/5/23,2011,5,23,10.9,1.233333333,0,1.233333333,0
2011/5/24,2011,5,24,11.18333333,2.133333333,0,2.133333333,0
2011/5/25,2011,5,25,11.15,3.1,0,3.1,0
2011/5/26,2011,5,26,10.15,6.033333333,0.2,6.233333333,0
2011/5/27,2011,5,27,8.516666667,7.4,0.2,7.6,0
2011/5/28,2011,5,28,7.3,8.733333333,0.2,8.933333333,0
2011/5/29,2011,5,29,6.35,7.966666667,0.2,8.166666667,0
2011/5/30,2011,5,30,5.933333333,7.033333333,0.2,7.233333333,0
2011/5/31,2011,5,31,5.766666667,5.766666667,0.2,5.966666667,0
2011/6/1,2011,6,1,6.733333333,2.7,0,2.7,0
2011/6/2,2011,6,2,7.9,1.466666667,0,1.466666667,0
2011/6/3,2011,6,3,9.233333333,0.133333333,0,0.133333333,0
2011/6/4,2011,6,4,10.06666667,0.133333333,0,0.133333333,0
2011/6/5,2011,6,5,11.11666667,0.133333333,0,0.133333333,0
2011/6/6,2011,6,6,11.9,0.133333333,0,0.133333333,0
2011/6/7,2011,6,7,12.06666667,1.4,0,1.4,0
2011/6/8,2011,6,8,11.9,1.433333333,0,1.433333333,0
2011/6/9,2011,6,9,11.78333333,1.433333333,0,1.433333333,0
2011/6/10,2011,6,10,11.65,1.433333333,0,1.433333333,0
2011/6/11,2011,6,11,11.4,3.033333333,0,3.033333333,0
2011/6/12,2011,6,12,11.06666667,3.1,0,3.1,0
2011/6/13,2011,6,13,10.73333333,1.866666667,0,1.866666667,0
2011/6/14,2011,6,14,11.45,1.866666667,0,1.866666667,0
2011/6/15,2011,6,15,11.11666667,2.483333333,0,2.483333333,0
2011/6/16,2011,6,16,10.66666667,2.833333333,0,2.833333333,0
2011/6/17,2011,6,17,10.5,1.783333333,0,1.783333333,0
2011/6/18,2011,6,18,10.46666667,1.916666667,0,1.916666667,0
2011/6/19,2011,6,19,10.96666667,1.95,0,1.95,0
2011/6/20,2011,6,20,11.38333333,1.85,0,1.85,0
2011/6/21,2011,6,21,12.21666667,1.233333333,0,1.233333333,0
2011/6/22,2011,6,22,13.33333333,0.883333333,0,0.883333333,0
2011/6/23,2011,6,23,13.58333333,1.266666667,0,1.266666667,0
2011/6/24,2011,6,24,13.58333333,1.166666667,0,1.166666667,0
2011/6/25,2011,6,25,13.03333333,1.1,0,1.1,0
2011/6/26,2011,6,26,12.31666667,1.033333333,0,1.033333333,0
2011/6/27,2011,6,27,12.01666667,1.033333333,0,1.033333333,0
2011/6/28,2011,6,28,12.26666667,1.033333333,0,1.033333333,0
2011/6/29,2011,6,29,13.63333333,1.366666667,0,1.366666667,0
2011/6/30,2011,6,30,13.88333333,2,0,2,0
2011/7/1,2011,7,1,14.35,2,0,2,0
2011/7/2,2011,7,2,14.76666667,2,0,2,0
2011/7/3,2011,7,3,15.01666667,2,0,2,0
2011/7/4,2011,7,4,14.68333333,2,0,2,0
2011/7/5,2011,7,5,13.81666667,0.733333333,0,0.733333333,0
2011/7/6,2011,7,6,14.56666667,0,0,0,0
2011/7/7,2011,7,7,15.56666667,0.3,0,0.3,0
2011/7/8,2011,7,8,15.73333333,0.35,0,0.35,0
2011/7/9,2011,7,9,15.81666667,0.35,0,0.35,0
2011/7/10,2011,7,10,15.53333333,0.35,0,0.35,0
2011/7/11,2011,7,11,15.65,0.716666667,0,0.716666667,0
2011/7/12,2011,7,12,15.93333333,1.983333333,0,1.983333333,0
2011/7/13,2011,7,13,15.71666667,1.783333333,0,1.783333333,0
2011/7/14,2011,7,14,15.71666667,2,0,2,0
2011/7/15,2011,7,15,15.3,2,0,2,0
2011/7/16,2011,7,16,15.55,2.2,0,2.2,0
2011/7/17,2011,7,17,15.85,1.833333333,0,1.833333333,0
2011/7/18,2011,7,18,16.15,0.566666667,0,0.566666667,0
2011/7/19,2011,7,19,16.7,0.766666667,0,0.766666667,0
2011/7/20,2011,7,20,16.66666667,0.566666667,0,0.566666667,0
2011/7/21,2011,7,21,16.71666667,1.1,0,1.1,0
2011/7/22,2011,7,22,16.08333333,2.216666667,0,2.216666667,0
2011/7/23,2011,7,23,15.33333333,2.216666667,0,2.216666667,0
2011/7/24,2011,7,24,14.33333333,2.216666667,0,2.216666667,0
2011/7/25,2011,7,25,13.5,3.116666667,0,3.116666667,0
2011/7/26,2011,7,26,13.58333333,3.083333333,0,3.083333333,0
2011/7/27,2011,7,27,13.95,2.616666667,0,2.616666667,0
2011/7/28,2011,7,28,14.58333333,1.3,0,1.3,0
2011/7/29,2011,7,29,15.33333333,1.3,0,1.3,0
2011/7/30,2011,7,30,15.5,1.3,0,1.3,0
2011/7/31,2011,7,31,15.91666667,0.1,0,0.1,0
2011/8/1,2011,8,1,16.5,0.066666667,0,0.066666667,0
2011/8/2,2011,8,2,16.58333333,0.1,0,0.1,0
2011/8/3,2011,8,3,16.91666667,0.1,0,0.1,0
2011/8/4,2011,8,4,16.91666667,0.1,0,0.1,0
2011/8/5,2011,8,5,17.28333333,0.3,0,0.3,0
2011/8/6,2011,8,6,17.2,0.3,0,0.3,0
2011/8/7,2011,8,7,17.36666667,0.3,0,0.3,0
2011/8/8,2011,8,8,17.91666667,0.2,0,0.2,0
2011/8/9,2011,8,9,18.08333333,0.2,0,0.2,0
2011/8/10,2011,8,10,17.78333333,0.2,0,0.2,0
2011/8/11,2011,8,11,17.5,0.533333333,0,0.533333333,0
2011/8/12,2011,8,12,17.61666667,0.533333333,0,0.533333333,0
2011/8/13,2011,8,13,17.23333333,0.533333333,0,0.533333333,0
2011/8/14,2011,8,14,16.9,0.533333333,0,0.533333333,0
2011/8/15,2011,8,15,16.06666667,0.8,0,0.8,0
2011/8/16,2011,8,16,15.23333333,0.8,0,0.8,0
2011/8/17,2011,8,17,14.85,0.266666667,0,0.266666667,0
2011/8/18,2011,8,18,14.43333333,0.266666667,0,0.266666667,0
2011/8/19,2011,8,19,13.76666667,0.266666667,0,0.266666667,0
2011/8/20,2011,8,20,13.26666667,0.266666667,0,0.266666667,0
2011/8/21,2011,8,21,14.01666667,0,0,0,0
2011/8/22,2011,8,22,15.81666667,0,0,0,0
2011/8/23,2011,8,23,17.11666667,0,0,0,0
2011/8/24,2011,8,24,17.58333333,0,0,0,0
2011/8/25,2011,8,25,18.55,0,0,0,0
2011/8/26,2011,8,26,19.33333333,0,0,0,0
2011/8/27,2011,8,27,19.58333333,0,0,0,0
2011/8/28,2011,8,28,19.03333333,0,0,0,0
2011/8/29,2011,8,29,18.28333333,0,0,0,0
2011/8/30,2011,8,30,18.28333333,0,0,0,0
2011/8/31,2011,8,31,16.61666667,2.433333333,0,2.433333333,0
2011/9/1,2011,9,1,15.28333333,2.966666667,0,2.966666667,0
2011/9/2,2011,9,2,14.15,2.966666667,0,2.966666667,0
2011/9/3,2011,9,3,12.56666667,2.966666667,0,2.966666667,0
2011/9/4,2011,9,4,11.65,2.966666667,0,2.966666667,0
2011/9/5,2011,9,5,10.93333333,2.966666667,0,2.966666667,0
2011/9/6,2011,9,6,11.96666667,0.533333333,0,0.533333333,0
2011/9/7,2011,9,7,12.71666667,0,0,0,0
2011/9/8,2011,9,8,13.3,0,0,0,0
2011/9/9,2011,9,9,14.46666667,0,0,0,0
2011/9/10,2011,9,10,15.16666667,0,0,0,0
2011/9/11,2011,9,11,15.63333333,0,0,0,0
2011/9/12,2011,9,12,16.3,0,0,0,0
2011/9/13,2011,9,13,16.05,0,0,0,0
2011/9/14,2011,9,14,16.1,0,0,0,0
2011/9/15,2011,9,15,15.01666667,0.066666667,0,0.066666667,0
2011/9/16,2011,9,16,14.76666667,0.066666667,0,0.066666667,0
2011/9/17,2011,9,17,13.93333333,0.25,0,0.25,0
2011/9/18,2011,9,18,12.35,0.916666667,0,0.916666667,0
2011/9/19,2011,9,19,11.68333333,1.716666667,0,1.716666667,0
2011/9/20,2011,9,20,10.43333333,1.716666667,0,1.716666667,0
2011/9/21,2011,9,21,10.48333333,1.65,0,1.65,0
2011/9/22,2011,9,22,10.73333333,1.65,0,1.65,0
2011/9/23,2011,9,23,11.73333333,1.466666667,0,1.466666667,0
2011/9/24,2011,9,24,13.4,0.8,0,0.8,0
2011/9/25,2011,9,25,14.11666667,0,0,0,0
2011/9/26,2011,9,26,15.03333333,1.266666667,0,1.266666667,0
2011/9/27,2011,9,27,15.48333333,2.483333333,0,2.483333333,0
2011/9/28,2011,9,28,14.28333333,2.483333333,0,2.483333333,0
2011/9/29,2011,9,29,12.53333333,2.483333333,0,2.483333333,0
2011/9/30,2011,9,30,11.2,2.816666667,0,2.816666667,0
2011/10/1,2011,10,1,10.48333333,3.15,0,3.15,0
2011/10/2,2011,10,2,10.1,1.916666667,0,1.916666667,0
2011/10/3,2011,10,3,10.06666667,0.833333333,0,0.833333333,0
2011/10/4,2011,10,4,9.85,0.866666667,0,0.866666667,0
2011/10/5,2011,10,5,9.35,4.333333333,0,4.333333333,0
2011/10/6,2011,10,6,8.233333333,5.8,0,5.8,0
2011/10/7,2011,10,7,7.7,7.9,0,7.9,0
2011/10/8,2011,10,8,7.116666667,7.916666667,0,7.916666667,0
2011/10/9,2011,10,9,6.066666667,7.783333333,0,7.783333333,0
2011/10/10,2011,10,10,5.6,8.283333333,0,8.283333333,0
2011/10/11,2011,10,11,6.1,6.016666667,0,6.016666667,0
2011/10/12,2011,10,12,6.466666667,4.283333333,0,4.283333333,0
2011/10/13,2011,10,13,6.25,1.85,0,1.85,0
2011/10/14,2011,10,14,5.416666667,1.8,0,1.8,0
2011/10/15,2011,10,15,4.966666667,1.8,0,1.8,0
2011/10/16,2011,10,16,4.516666667,1.266666667,0,1.266666667,0
2011/10/17,2011,10,17,3.633333333,0.066666667,0,0.066666667,0
2011/10/18,2011,10,18,3.1,0,0,0,0
2011/10/19,2011,10,19,3.066666667,0,0,0,0
2011/10/20,2011,10,20,3.983333333,0.1,0,0.1,0
2011/10/21,2011,10,21,4.266666667,0.333333333,0,0.333333333,0
2011/10/22,2011,10,22,5.4,1.133333333,0,1.133333333,0
2011/10/23,2011,10,23,6.233333333,1.133333333,0,1.133333333,0
2011/10/24,2011,10,24,5.65,1.133333333,0,1.133333333,0
2011/10/25,2011,10,25,5.066666667,1.133333333,0,1.133333333,0
2011/10/26,2011,10,26,3.4,1.033333333,0,1.033333333,0
2011/10/27,2011,10,27,3.033333333,0.8,0,0.8,0
2011/10/28,2011,10,28,1.433333333,0.466666667,0.166666667,0.666666667,0
2011/10/29,2011,10,29,0.933333333,0.466666667,0.166666667,0.666666667,0.166666667
2011/10/30,2011,10,30,1.683333333,0.766666667,0.166666667,0.966666667,0.166666667
2011/10/31,2011,10,31,2.183333333,0.766666667,0.166666667,0.966666667,0.166666667
2011/11/1,2011,11,1,2.433333333,0.766666667,0.166666667,0.966666667,0.166666667
2011/11/2,2011,11,2,1.8,0.766666667,0.166666667,0.966666667,0.166666667
2011/11/3,2011,11,3,1.983333333,0.3,0.433333333,0.6,0.166666667
2011/11/4,2011,11,4,1.1,0.3,0.483333333,0.633333333,0.666666667
2011/11/5,2011,11,5,-0.166666667,0,0.483333333,0.333333333,0.833333333
2011/11/6,2011,11,6,-1.883333333,0,0.483333333,0.333333333,0.833333333
2011/11/7,2011,11,7,-2.716666667,0,0.483333333,0.333333333,0.833333333
2011/11/8,2011,11,8,-2.3,0,0.483333333,0.333333333,0.833333333
2011/11/9,2011,11,9,-2.6,0,0.05,0.033333333,0.833333333
2011/11/10,2011,11,10,-1.55,0,0,0,0.166666667
2011/11/11,2011,11,11,-0.666666667,0,2.366666667,1.5,0
2011/11/12,2011,11,12,0.166666667,0,3.283333333,1.65,3
2011/11/13,2011,11,13,1.133333333,0,3.383333333,1.716666667,5.666666667
2011/11/14,2011,11,14,0.55,0,3.383333333,1.716666667,8
2011/11/15,2011,11,15,-0.866666667,0,3.383333333,1.716666667,9.666666667
2011/11/16,2011,11,16,-3.7,0,5.266666667,2.916666667,11.33333333
2011/11/17,2011,11,17,-4.583333333,0,3.483333333,1.616666667,15.16666667
2011/11/18,2011,11,18,-6.466666667,0,2.566666667,1.466666667,15.83333333
2011/11/19,2011,11,19,-8.916666667,0,2.466666667,1.4,16.33333333
2011/11/20,2011,11,20,-11.38333333,0,3.166666667,1.566666667,17
2011/11/21,2011,11,21,-10.85,0.333333333,5.133333333,3.05,19
2011/11/22,2011,11,22,-8.466666667,4.366666667,3.583333333,10.01666667,21.66666667
2011/11/23,2011,11,23,-7.533333333,8.133333333,3,15.51666667,19.66666667
2011/11/24,2011,11,24,-5.35,8.133333333,4.383333333,16.25,16
2011/11/25,2011,11,25,-3.116666667,8.133333333,4.433333333,16.3,14.66666667
2011/11/26,2011,11,26,-1.033333333,8.133333333,3.733333333,16.13333333,13
2011/11/27,2011,11,27,0.566666667,8.716666667,1.8,15.6,10.5
2011/11/28,2011,11,28,0.65,4.683333333,1.466666667,7.433333333,6.5
2011/11/29,2011,11,29,0.483333333,0.916666667,1.6,1.816666667,4.833333333
2011/11/30,2011,11,30,0.65,0.916666667,0.416666667,1.15,5
2011/12/1,2011,12,1,-0.066666667,0.916666667,0.366666667,1.1,3.166666667
2011/12/2,2011,12,2,0.4,0.916666667,0.366666667,1.1,1.833333333
2011/12/3,2011,12,3,-1.216666667,0,1.033333333,0.55,0.666666667
2011/12/4,2011,12,4,-3.016666667,0,1.033333333,0.55,1.5
2011/12/5,2011,12,5,-5.116666667,0,0.9,0.466666667,2
2011/12/6,2011,12,6,-6.216666667,0,0.7,0.4,2.333333333
2011/12/7,2011,12,7,-6.8,0,0.7,0.4,2.833333333
2011/12/8,2011,12,8,-7.6,0,0.7,0.4,3.166666667
2011/12/9,2011,12,9,-8.2,0,0,0,3.5
2011/12/10,2011,12,10,-8.333333333,0,0,0,2.666666667
2011/12/11,2011,12,11,-7.916666667,0,1.2,0.533333333,2.333333333
2011/12/12,2011,12,12,-8.95,0,1.2,0.533333333,3.666666667
2011/12/13,2011,12,13,-9.4,0,1.2,0.533333333,5
2011/12/14,2011,12,14,-9.4,0,1.3,0.666666667,6.5
2011/12/15,2011,12,15,-8.4,0,1.366666667,0.7,7.833333333
2011/12/16,2011,12,16,-7.35,0,1.366666667,0.7,9.333333333
2011/12/17,2011,12,17,-5.5,0.033333333,0.166666667,0.2,10.5
2011/12/18,2011,12,18,-3.25,0.033333333,0.833333333,0.7,8.833333333
2011/12/19,2011,12,19,-1.966666667,0.033333333,0.833333333,0.7,8.166666667
2011/12/20,2011,12,20,-0.966666667,0.033333333,0.733333333,0.566666667,7.166666667
2011/12/21,2011,12,21,-1.1,0.033333333,0.666666667,0.533333333,6
2011/12/22,2011,12,22,-2.15,0.033333333,0.666666667,0.533333333,4.5
2011/12/23,2011,12,23,-3.866666667,0,0.666666667,0.5,3.333333333
2011/12/24,2011,12,24,-4.283333333,0,0,0,3.333333333
2011/12/25,2011,12,25,-3.183333333,0,0.1,0.116666667,2.333333333
2011/12/26,2011,12,26,-3.216666667,0,0.1,0.116666667,1.666666667
2011/12/27,2011,12,27,-2.333333333,0.666666667,0.366666667,0.916666667,1.333333333
2011/12/28,2011,12,28,-0.4,2.633333333,0.4,2.916666667,1.166666667
2011/12/29,2011,12,29,1.483333333,2.633333333,1.733333333,3.533333333,0.833333333
2011/12/30,2011,12,30,1.533333333,2.633333333,2.366666667,3.95,2.333333333
2011/12/31,2011,12,31,0.683333333,2.633333333,2.316666667,3.883333333,3.666666667
2012/1/1,2012,1,1,-0.7,2.633333333,2.316666667,3.883333333,5
2012/1/2,2012,1,2,-1.366666667,2.1,2.15,3.416666667,6.166666667
2012/1/3,2012,1,3,-1.333333333,0.133333333,2.116666667,1.416666667,7.5
2012/1/4,2012,1,4,-1.133333333,1.466666667,0.783333333,2.133333333,7.5
2012/1/5,2012,1,5,-0.8,1.466666667,0.45,2,5.833333333
2012/1/6,2012,1,6,-0.633333333,1.466666667,0.4,1.95,4.666666667
2012/1/7,2012,1,7,-0.166666667,1.466666667,0.4,1.95,3.333333333
2012/1/8,2012,1,8,0.633333333,1.333333333,0.3,1.616666667,2.166666667
2012/1/9,2012,1,9,0.766666667,1.433333333,0.35,1.766666667,0.666666667
2012/1/10,2012,1,10,-0.566666667,0.1,2.766666667,1.766666667,0.666666667
2012/1/11,2012,1,11,-2.75,0.1,2.466666667,1.483333333,3.166666667
2012/1/12,2012,1,12,-4.616666667,0.1,2.466666667,1.483333333,4.5
2012/1/13,2012,1,13,-5.583333333,0.1,3.466666667,2.016666667,6
2012/1/14,2012,1,14,-6.716666667,0.1,5.283333333,2.833333333,8.666666667
2012/1/15,2012,1,15,-9.1,0,5.333333333,2.75,12.66666667
2012/1/16,2012,1,16,-11.93333333,0,3.383333333,1.65,15.33333333
2012/1/17,2012,1,17,-14.3,0,4.883333333,2.516666667,14.66666667
2012/1/18,2012,1,18,-16.18333333,0,5.016666667,2.616666667,15.16666667
2012/1/19,2012,1,19,-17.46666667,0,4.05,2.116666667,15.33333333
2012/1/20,2012,1,20,-18.63333333,0,3.816666667,2.3,14.33333333
2012/1/21,2012,1,21,-17.63333333,0.1,4.266666667,2.6,13.66666667
2012/1/22,2012,1,22,-14.71666667,0.1,4.25,2.533333333,14.5
2012/1/23,2012,1,23,-11.13333333,0.1,2.75,1.666666667,16.5
2012/1/24,2012,1,24,-7.883333333,0.1,3.683333333,2.3,18
2012/1/25,2012,1,25,-4.583333333,0.1,4.383333333,2.65,20
2012/1/26,2012,1,26,-2.45,0.1,3.033333333,1.833333333,22.33333333
2012/1/27,2012,1,27,-2.666666667,0,2.483333333,1.466666667,23.16666667
2012/1/28,2012,1,28,-2.666666667,0.3,2.233333333,1.8,23.33333333
2012/1/29,2012,1,29,-1.833333333,1.666666667,2.266666667,3.2,22.66666667
2012/1/30,2012,1,30,-0.783333333,1.716666667,1.2,2.516666667,21.33333333
2012/1/31,2012,1,31,-0.5,1.716666667,0.5,2.133333333,19.66666667
2012/2/1,2012,2,1,-0.383333333,1.716666667,0.3,1.95,17.66666667
2012/2/2,2012,2,2,0.583333333,1.716666667,0.3,1.95,15.66666667
2012/2/3,2012,2,3,0.416666667,1.416666667,0.1,1.45,14
2012/2/4,2012,2,4,-0.8,0.05,0.066666667,0.05,12.83333333
2012/2/5,2012,2,5,-2.433333333,0,0.066666667,0,12.33333333
2012/2/6,2012,2,6,-3.566666667,0,0.033333333,0,12
2012/2/7,2012,2,7,-4.866666667,0,0,0,11.66666667
2012/2/8,2012,2,8,-6.75,0,0,0,11.16666667
2012/2/9,2012,2,9,-7,0,0,0,10.83333333
2012/2/10,2012,2,10,-6.7,0,0,0,10.5
2012/2/11,2012,2,11,-6.116666667,0,0,0,10.33333333
2012/2/12,2012,2,12,-6.033333333,0,0.083333333,0.033333333,10
2012/2/13,2012,2,13,-4.733333333,0,2.216666667,1.433333333,9.5
2012/2/14,2012,2,14,-3.933333333,0,2.216666667,1.433333333,12
2012/2/15,2012,2,15,-4.683333333,0,2.216666667,1.433333333,13.83333333
2012/2/16,2012,2,16,-5.516666667,0,2.216666667,1.433333333,15.5
2012/2/17,2012,2,17,-5.35,0,2.5,1.566666667,17
2012/2/18,2012,2,18,-5.05,0,2.666666667,1.633333333,19
2012/2/19,2012,2,19,-5.266666667,0,0.9,0.433333333,21.33333333
2012/2/20,2012,2,20,-4.433333333,0,0.9,0.433333333,20.83333333
2012/2/21,2012,2,21,-2.85,0.066666667,0.9,0.5,20.33333333
2012/2/22,2012,2,22,-1.016666667,0.6,1.133333333,1.733333333,19.83333333
2012/2/23,2012,2,23,-1.3,0.6,0.85,1.6,19.5
2012/2/24,2012,2,24,-2.216666667,0.6,2.916666667,3.066666667,18.66666667
2012/2/25,2012,2,25,-2.416666667,0.6,3.133333333,3.3,19.66666667
2012/2/26,2012,2,26,-3.716666667,0.6,3.766666667,3.583333333,20
2012/2/27,2012,2,27,-5.8,0.533333333,3.766666667,3.516666667,20.5
2012/2/28,2012,2,28,-7.966666667,0,3.533333333,2.283333333,21.16666667
2012/2/29,2012,2,29,-8.716666667,0,3.6,2.283333333,21.83333333
2012/3/1,2012,3,1,-8.1,0,1.283333333,0.716666667,22.66666667
